order_id,user_id,product_id,timestamp,quantity,amount
IO004599,U0348,P0030,2026-02-17T13:22:00,3,166.0
IO004600,U0353,P0380,2025-10-25T08:09:00,2,490.0
IO004601,U0111,P0464,2026-03-21T09:17:00,3,138.0
IO004602,U0206,P0086,2025-11-01T19:21:00,1,1077.0
IO004603,U0383,P0043,2026-01-09T19:23:00,2,357.0
IO004604,U0349,P0331,2026-03-18T12:19:00,2,430.0
IO004605,U0186,P0190,2026-01-12T14:22:00,2,111.0
IO004606,U0412,P0303,2026-03-18T18:56:00,2,80.0
IO004607,U0053,P0034,2025-10-09T13:23:00,2,555.0
IO004608,U0081,P0282,2026-02-17T12:07:00,1,240.0
IO004609,U0393,P0060,2026-03-15T19:45:00,2,283.0
IO004610,U0317,P0032,2025-12-19T10:27:00,1,828.0
IO004611,U0149,P0400,2025-12-10T20:39:00,3,216.0
IO004612,U0299,P0469,2025-11-12T20:20:00,2,333.0
IO004613,U0449,P0170,2026-01-11T17:50:00,2,70.0
IO004614,U0119,P0411,2025-10-10T11:34:00,2,562.0
IO004615,U0324,P0231,2026-01-21T13:55:00,3,60.0
IO004616,U0183,P0498,2025-10-14T16:01:00,3,434.0
IO004617,U0041,P0239,2026-03-09T11:39:00,3,159.0
IO004618,U0388,P0203,2026-01-14T10:36:00,1,82.0
IO004619,U0268,P0044,2025-11-16T09:52:00,1,620.0
IO004620,U0385,P0197,2025-12-02T16:39:00,2,283.0
IO004621,U0360,P0102,2026-02-28T08:22:00,3,686.0
IO004622,U0289,P0327,2026-01-03T20:21:00,1,578.0
IO004623,U0218,P0101,2026-03-10T14:56:00,2,238.0
IO004624,U0452,P0125,2026-03-06T11:12:00,1,753.0
IO004625,U0165,P0195,2026-01-23T17:59:00,2,778.0
IO004626,U0459,P0473,2026-02-23T15:39:00,3,106.0
IO004627,U0340,P0447,2026-01-25T17:25:00,2,698.0
IO004628,U0097,P0313,2026-03-13T11:07:00,2,269.0
IO004629,U0056,P0048,2026-03-15T17:23:00,1,584.0
IO004630,U0161,P0294,2025-11-20T20:20:00,2,265.0
IO004631,U0416,P0146,2026-03-10T15:07:00,1,161.0
IO004632,U0402,P0112,2025-10-05T08:38:00,2,362.0
IO004633,U0013,P0488,2025-12-29T18:44:00,2,984.0
IO004634,U0133,P0325,2025-11-09T12:19:00,3,639.0
IO004635,U0173,P0082,2025-10-12T12:09:00,2,146.0
IO004636,U0042,P0296,2025-12-12T20:11:00,2,516.0
IO004637,U0239,P0334,2025-10-08T20:20:00,1,186.0
IO004638,U0465,P0050,2025-12-25T13:47:00,3,1245.0
IO004639,U0302,P0470,2025-11-25T14:24:00,1,380.0
IO004640,U0074,P0060,2026-02-18T14:50:00,2,849.0
IO004641,U0089,P0404,2026-01-25T19:11:00,3,562.0
IO004642,U0249,P0118,2025-10-19T15:51:00,1,438.0
IO004643,U0046,P0014,2025-11-21T21:20:00,1,556.0
IO004644,U0229,P0168,2025-12-03T13:29:00,2,206.0
IO004645,U0214,P0195,2025-10-25T10:44:00,2,1167.0
IO004646,U0148,P0253,2026-02-20T12:30:00,1,456.0
IO004647,U0492,P0233,2026-02-28T09:36:00,3,121.0
IO004648,U0339,P0191,2026-01-13T20:32:00,2,414.0
IO004649,U0254,P0438,2025-10-06T20:31:00,2,606.0
IO004650,U0041,P0346,2026-02-11T18:23:00,2,532.0
IO004651,U0442,P0201,2026-01-26T14:35:00,2,654.0
IO004652,U0111,P0226,2026-03-29T21:58:00,3,241.0
IO004653,U0321,P0077,2025-12-05T09:08:00,2,39.0
IO004654,U0399,P0424,2025-11-15T11:21:00,3,798.0
IO004655,U0460,P0019,2026-01-26T18:13:00,3,132.0
IO004656,U0413,P0434,2026-01-12T12:33:00,2,350.0
IO004657,U0108,P0201,2026-03-03T12:03:00,1,654.0
IO004658,U0126,P0010,2025-12-27T12:41:00,2,374.0
IO004659,U0205,P0123,2026-01-01T16:57:00,1,543.0
IO004660,U0431,P0406,2025-10-20T09:28:00,3,945.0
IO004661,U0043,P0096,2026-02-19T12:56:00,3,658.0
IO004662,U0162,P0394,2026-02-14T13:04:00,1,720.0
IO004663,U0492,P0145,2026-02-17T10:02:00,2,735.0
IO004664,U0268,P0468,2025-12-29T19:14:00,1,366.0
IO004665,U0294,P0498,2025-10-15T09:51:00,2,217.0
IO004666,U0038,P0045,2025-12-14T18:57:00,2,128.0
IO004667,U0391,P0346,2026-02-06T15:43:00,3,798.0
IO004668,U0126,P0228,2025-10-05T08:29:00,1,253.0
IO004669,U0307,P0323,2025-11-14T16:59:00,1,590.0
IO004670,U0236,P0450,2026-01-10T14:42:00,2,328.0
IO004671,U0498,P0212,2025-11-13T13:44:00,2,379.0
IO004672,U0404,P0288,2025-12-24T15:45:00,3,72.0
IO004673,U0357,P0060,2025-12-17T13:02:00,3,849.0
IO004674,U0486,P0200,2025-12-06T14:09:00,2,668.0
IO004675,U0311,P0334,2025-10-30T19:03:00,2,186.0
IO004676,U0033,P0200,2026-02-03T10:14:00,3,668.0
IO004677,U0459,P0381,2026-02-18T17:02:00,1,730.0
IO004678,U0397,P0257,2026-03-13T14:00:00,2,480.0
IO004679,U0413,P0198,2025-10-03T15:24:00,1,1389.0
IO004680,U0495,P0015,2026-01-19T20:20:00,2,59.0
IO004681,U0028,P0424,2026-02-16T21:08:00,3,532.0
IO004682,U0195,P0143,2025-10-25T16:24:00,1,336.0
IO004683,U0145,P0273,2025-12-31T12:50:00,1,1323.0
IO004684,U0368,P0070,2026-01-19T14:43:00,2,140.0
IO004685,U0153,P0181,2025-11-16T10:31:00,3,73.0
IO004686,U0058,P0182,2026-03-27T11:33:00,3,195.0
IO004687,U0400,P0158,2025-10-17T15:59:00,1,439.0
IO004688,U0061,P0100,2025-10-20T15:37:00,3,663.0
IO004689,U0134,P0491,2025-10-07T18:46:00,1,82.0
IO004690,U0260,P0035,2026-02-21T16:53:00,1,114.0
IO004691,U0063,P0173,2025-11-24T20:21:00,3,225.0
IO004692,U0326,P0115,2026-01-16T15:32:00,1,243.0
IO004693,U0051,P0303,2025-10-27T12:20:00,3,160.0
IO004694,U0181,P0479,2026-03-14T21:16:00,3,192.0
IO004695,U0079,P0211,2025-11-12T21:29:00,2,85.0
IO004696,U0013,P0378,2025-10-15T09:45:00,3,654.0
IO004697,U0142,P0001,2026-03-16T19:56:00,1,45.0
IO004698,U0050,P0178,2025-11-12T09:46:00,1,261.0
IO004699,U0170,P0423,2026-01-23T20:11:00,1,366.0
IO004700,U0154,P0084,2026-02-11T08:33:00,1,374.0
IO004701,U0305,P0259,2026-02-06T16:20:00,2,276.0
IO004702,U0031,P0225,2025-10-02T18:44:00,2,596.0
IO004703,U0488,P0093,2025-12-16T09:30:00,2,364.0
IO004704,U0103,P0199,2025-11-01T14:29:00,3,738.0
IO004705,U0247,P0050,2025-11-14T09:25:00,1,1245.0
IO004706,U0194,P0109,2025-11-11T13:39:00,1,1035.0
IO004707,U0179,P0040,2025-12-15T10:33:00,1,170.0
IO004708,U0100,P0145,2026-01-12T18:04:00,1,735.0
IO004709,U0405,P0223,2025-10-30T13:24:00,3,744.0
IO004710,U0069,P0034,2025-12-25T18:16:00,2,185.0
IO004711,U0083,P0101,2026-02-13T15:02:00,3,476.0
IO004712,U0252,P0058,2025-12-04T12:15:00,3,176.0
IO004713,U0109,P0016,2026-02-12T08:29:00,1,50.0
IO004714,U0449,P0202,2025-10-10T19:49:00,1,1446.0
IO004715,U0012,P0193,2026-02-20T18:43:00,3,240.0
IO004716,U0379,P0181,2025-10-16T14:16:00,3,219.0
IO004717,U0263,P0450,2025-12-19T18:15:00,3,656.0
IO004718,U0201,P0425,2026-02-05T15:01:00,2,430.0
IO004719,U0070,P0478,2026-02-01T17:54:00,3,712.0
IO004720,U0401,P0012,2025-10-16T14:42:00,2,712.0
IO004721,U0429,P0472,2025-12-05T12:54:00,1,272.0
IO004722,U0171,P0011,2025-12-22T11:20:00,3,906.0
IO004723,U0385,P0386,2025-10-12T21:35:00,1,350.0
IO004724,U0462,P0167,2026-03-25T17:36:00,3,195.0
IO004725,U0370,P0072,2026-02-23T12:29:00,1,436.0
IO004726,U0029,P0275,2025-11-29T10:25:00,3,200.0
IO004727,U0411,P0345,2026-01-28T14:57:00,1,558.0
IO004728,U0062,P0065,2025-12-12T10:50:00,2,152.0
IO004729,U0329,P0354,2026-02-16T17:36:00,1,1146.0
IO004730,U0259,P0302,2026-03-23T11:50:00,1,78.0
IO004731,U0251,P0120,2025-11-06T16:44:00,3,243.0
IO004732,U0270,P0173,2025-10-28T11:38:00,2,675.0
IO004733,U0107,P0244,2025-10-01T20:55:00,1,1131.0
IO004734,U0061,P0335,2025-12-25T08:19:00,1,414.0
IO004735,U0148,P0256,2025-10-28T15:03:00,2,401.0
IO004736,U0439,P0452,2025-12-10T16:24:00,2,371.0
IO004737,U0424,P0494,2025-12-31T08:32:00,2,732.0
IO004738,U0391,P0007,2025-10-28T10:39:00,3,272.0
IO004739,U0328,P0000,2026-03-26T17:05:00,2,658.0
IO004740,U0437,P0097,2026-02-17T15:41:00,2,264.0
IO004741,U0469,P0451,2025-12-17T14:53:00,3,256.0
IO004742,U0478,P0113,2025-12-19T21:39:00,3,1365.0
IO004743,U0363,P0225,2025-12-11T10:34:00,3,596.0
IO004744,U0392,P0130,2025-11-04T20:33:00,2,99.0
IO004745,U0209,P0241,2026-01-06T09:33:00,1,957.0
IO004746,U0233,P0175,2026-02-27T20:21:00,2,63.0
IO004747,U0189,P0158,2026-03-21T18:33:00,3,439.0
IO004748,U0288,P0368,2026-01-19T14:21:00,3,585.0
IO004749,U0272,P0420,2025-11-14T18:03:00,3,915.0
IO004750,U0465,P0139,2025-11-02T12:59:00,3,124.0
IO004751,U0281,P0296,2026-01-16T12:17:00,3,516.0
IO004752,U0336,P0171,2026-01-27T13:10:00,1,92.0
IO004753,U0210,P0233,2025-10-29T12:37:00,3,363.0
IO004754,U0322,P0113,2025-12-08T12:45:00,2,910.0
IO004755,U0167,P0446,2026-01-04T11:42:00,1,38.0
IO004756,U0213,P0461,2026-02-08T14:57:00,2,171.0
IO004757,U0253,P0457,2025-11-22T09:56:00,2,149.0
IO004758,U0319,P0264,2025-12-23T18:25:00,1,328.0
IO004759,U0390,P0253,2026-02-03T19:44:00,1,456.0
IO004760,U0324,P0444,2025-12-08T08:38:00,1,644.0
IO004761,U0391,P0484,2026-01-03T15:53:00,1,288.0
IO004762,U0251,P0488,2025-12-22T19:47:00,1,984.0
IO004763,U0284,P0114,2025-11-28T15:14:00,3,850.0
IO004764,U0060,P0016,2025-10-03T19:14:00,2,25.0
IO004765,U0362,P0051,2026-01-24T21:02:00,1,81.0
IO004766,U0153,P0362,2026-03-25T21:41:00,3,208.0
IO004767,U0239,P0205,2025-10-15T08:36:00,3,636.0
IO004768,U0384,P0199,2025-12-29T14:18:00,2,1107.0
IO004769,U0452,P0011,2026-01-16T10:39:00,1,906.0
IO004770,U0087,P0361,2026-01-13T10:01:00,2,738.0
IO004771,U0215,P0177,2026-03-13T09:57:00,2,342.0
IO004772,U0202,P0435,2026-03-02T12:54:00,2,391.0
IO004773,U0069,P0424,2026-02-20T09:07:00,2,532.0
IO004774,U0264,P0326,2025-12-27T21:26:00,1,331.0
IO004775,U0418,P0406,2025-12-12T17:34:00,1,315.0
IO004776,U0030,P0160,2026-02-02T14:06:00,2,20.0
IO004777,U0044,P0156,2025-10-13T10:19:00,2,908.0
IO004778,U0057,P0065,2025-10-23T08:17:00,1,76.0
IO004779,U0494,P0386,2025-10-15T11:31:00,2,350.0
IO004780,U0078,P0168,2025-11-25T16:19:00,3,309.0
IO004781,U0086,P0367,2025-11-03T14:21:00,2,626.0
IO004782,U0061,P0182,2026-01-09T14:55:00,2,130.0
IO004783,U0397,P0171,2025-10-11T15:41:00,1,46.0
IO004784,U0202,P0362,2025-12-26T18:18:00,1,104.0
IO004785,U0469,P0210,2025-10-29T09:50:00,2,814.0
IO004786,U0411,P0456,2025-12-10T19:46:00,1,279.0
IO004787,U0229,P0281,2026-02-06T09:02:00,1,576.0
IO004788,U0100,P0059,2025-11-23T10:09:00,2,1221.0
IO004789,U0410,P0462,2026-03-23T14:04:00,3,214.0
IO004790,U0418,P0390,2025-10-31T13:22:00,1,1308.0
IO004791,U0339,P0155,2026-02-02T10:15:00,1,393.0
IO004792,U0306,P0136,2026-02-13T16:47:00,1,736.0
IO004793,U0332,P0026,2026-01-06T14:59:00,1,742.0
IO004794,U0062,P0087,2026-03-17T16:10:00,3,198.0
IO004795,U0135,P0420,2025-12-11T11:27:00,2,305.0
IO004796,U0206,P0249,2026-02-08T08:19:00,2,450.0
IO004797,U0229,P0480,2025-11-15T10:46:00,3,780.0
IO004798,U0098,P0336,2025-12-07T11:48:00,2,58.0
IO004799,U0008,P0423,2025-12-16T08:14:00,1,244.0
IO004800,U0096,P0143,2025-11-22T08:35:00,1,336.0
IO004801,U0176,P0499,2026-01-13T08:53:00,2,756.0
IO004802,U0421,P0012,2026-01-07T18:04:00,1,1068.0
IO004803,U0019,P0421,2025-10-21T21:12:00,1,106.0
IO004804,U0441,P0155,2026-03-15T21:05:00,1,393.0
IO004805,U0196,P0357,2026-01-29T09:16:00,2,686.0
IO004806,U0205,P0398,2025-10-02T15:03:00,1,720.0
IO004807,U0153,P0200,2026-01-22T16:19:00,3,1002.0
IO004808,U0001,P0406,2025-10-12T08:34:00,2,315.0
IO004809,U0208,P0416,2025-10-14T21:49:00,3,273.0
IO004810,U0345,P0301,2025-12-28T12:09:00,1,494.0
IO004811,U0239,P0248,2026-03-27T21:44:00,2,639.0
IO004812,U0046,P0270,2025-11-27T16:12:00,3,1221.0
IO004813,U0066,P0181,2025-12-08T17:16:00,1,146.0
IO004814,U0438,P0453,2025-12-17T09:20:00,3,189.0
IO004815,U0284,P0249,2026-02-01T09:11:00,1,450.0
IO004816,U0001,P0016,2026-01-12T11:07:00,2,50.0
IO004817,U0084,P0272,2026-03-09T08:24:00,3,447.0
IO004818,U0109,P0328,2025-12-09T18:28:00,3,381.0
IO004819,U0417,P0296,2026-03-23T09:47:00,1,774.0
IO004820,U0258,P0163,2026-03-05T20:51:00,2,312.0
IO004821,U0476,P0484,2026-01-12T16:51:00,1,576.0
IO004822,U0112,P0358,2026-01-26T14:52:00,1,430.0
IO004823,U0488,P0435,2026-02-08T21:58:00,2,391.0
IO004824,U0129,P0281,2025-12-12T14:44:00,1,576.0
IO004825,U0218,P0083,2025-10-11T20:01:00,1,106.0
IO004826,U0248,P0110,2025-12-31T14:03:00,3,1497.0
IO004827,U0027,P0088,2025-12-31T10:38:00,3,136.0
IO004828,U0232,P0262,2026-01-27T08:28:00,3,244.0
IO004829,U0218,P0283,2025-11-20T16:52:00,1,777.0
IO004830,U0280,P0031,2025-11-26T17:32:00,1,982.0
IO004831,U0115,P0409,2026-03-26T11:55:00,3,58.0
IO004832,U0478,P0129,2025-10-03T09:19:00,2,422.0
IO004833,U0035,P0316,2026-02-24T11:10:00,2,670.0
IO004834,U0026,P0209,2025-10-28T10:04:00,1,342.0
IO004835,U0132,P0241,2026-02-27T15:29:00,3,957.0
IO004836,U0376,P0368,2025-10-29T16:42:00,2,585.0
IO004837,U0377,P0216,2026-03-15T09:49:00,3,260.0
IO004838,U0087,P0404,2026-01-22T20:14:00,2,843.0
IO004839,U0484,P0055,2025-12-24T18:09:00,2,210.0
IO004840,U0217,P0163,2025-12-08T19:28:00,2,208.0
IO004841,U0233,P0155,2025-11-25T14:12:00,3,786.0
IO004842,U0373,P0366,2025-10-08T13:00:00,2,73.0
IO004843,U0383,P0313,2025-11-19T15:04:00,1,269.0
IO004844,U0385,P0203,2026-03-29T10:28:00,3,246.0
IO004845,U0321,P0176,2025-10-29T19:13:00,3,428.0
IO004846,U0451,P0207,2025-12-12T13:00:00,1,259.0
IO004847,U0203,P0430,2025-10-12T16:39:00,3,152.0
IO004848,U0146,P0148,2026-01-06T18:55:00,1,263.0
IO004849,U0325,P0244,2026-01-18T11:05:00,1,754.0
IO004850,U0492,P0153,2025-10-17T13:11:00,1,48.0
IO004851,U0410,P0042,2025-10-23T14:28:00,3,560.0
IO004852,U0182,P0391,2026-01-22T15:01:00,3,490.0
IO004853,U0272,P0359,2025-11-27T08:17:00,3,1065.0
IO004854,U0389,P0116,2026-02-24T10:00:00,1,948.0
IO004855,U0042,P0245,2025-10-11T17:33:00,2,726.0
IO004856,U0238,P0485,2025-12-31T21:38:00,3,380.0
IO004857,U0300,P0369,2026-02-13T10:10:00,2,253.0
IO004858,U0032,P0138,2026-02-27T13:00:00,3,285.0
IO004859,U0399,P0426,2025-10-26T08:13:00,3,465.0
IO004860,U0299,P0122,2026-02-25T11:02:00,3,430.0
IO004861,U0350,P0288,2026-03-09T15:20:00,1,36.0
IO004862,U0011,P0437,2026-03-05T08:07:00,3,834.0
IO004863,U0402,P0201,2025-11-26T08:10:00,3,654.0
IO004864,U0422,P0164,2025-10-31T19:42:00,3,441.0
IO004865,U0161,P0249,2025-11-28T11:33:00,1,675.0
IO004866,U0427,P0359,2026-03-29T21:09:00,1,355.0
IO004867,U0374,P0017,2025-11-06T10:30:00,1,1380.0
IO004868,U0248,P0272,2026-02-15T15:16:00,2,298.0
IO004869,U0214,P0142,2025-11-09T11:27:00,3,389.0
IO004870,U0261,P0332,2026-01-21T19:43:00,1,696.0
IO004871,U0166,P0422,2026-02-16T09:03:00,3,188.0
IO004872,U0273,P0211,2026-01-28T14:41:00,3,255.0
IO004873,U0364,P0143,2025-11-02T16:43:00,1,1008.0
IO004874,U0152,P0253,2026-03-11T21:08:00,3,304.0
IO004875,U0186,P0104,2025-10-03T20:02:00,3,320.0
IO004876,U0276,P0121,2026-03-04T12:55:00,3,516.0
IO004877,U0339,P0086,2026-02-06T19:17:00,3,718.0
IO004878,U0481,P0479,2025-12-04T20:56:00,1,96.0
IO004879,U0007,P0432,2025-11-15T16:41:00,2,240.0
IO004880,U0103,P0348,2026-02-11T17:55:00,2,250.0
IO004881,U0201,P0032,2026-02-03T12:54:00,3,414.0
IO004882,U0146,P0198,2026-03-15T18:57:00,2,926.0
IO004883,U0445,P0175,2025-11-17T20:23:00,3,63.0
IO004884,U0216,P0056,2025-10-17T11:55:00,1,231.0
IO004885,U0281,P0493,2026-01-11T19:52:00,3,291.0
IO004886,U0006,P0295,2026-01-29T17:17:00,1,502.0
IO004887,U0443,P0324,2026-03-19T17:20:00,2,197.0
IO004888,U0293,P0339,2025-12-22T18:19:00,3,360.0
IO004889,U0482,P0490,2026-01-06T14:21:00,2,183.0
IO004890,U0443,P0436,2026-02-10T09:41:00,1,103.0
IO004891,U0194,P0440,2025-11-09T18:04:00,1,488.0
IO004892,U0244,P0365,2025-11-28T09:49:00,1,842.0
IO004893,U0051,P0247,2025-10-19T17:58:00,2,882.0
IO004894,U0159,P0458,2025-11-12T09:23:00,3,233.0
IO004895,U0296,P0014,2025-10-24T14:16:00,1,556.0
IO004896,U0296,P0286,2026-03-10T19:23:00,1,942.0
IO004897,U0187,P0283,2025-10-16T11:26:00,2,259.0
IO004898,U0206,P0436,2026-03-27T20:11:00,2,309.0
IO004899,U0324,P0345,2025-10-19T16:10:00,3,186.0
IO004900,U0056,P0392,2025-12-03T13:47:00,2,341.0
IO004901,U0148,P0115,2025-12-16T12:37:00,2,486.0
IO004902,U0487,P0127,2025-10-01T12:40:00,2,294.0
IO004903,U0288,P0331,2025-10-29T15:54:00,2,430.0
IO004904,U0132,P0033,2025-11-07T19:56:00,1,288.0
IO004905,U0006,P0384,2026-02-05T12:27:00,2,514.0
IO004906,U0253,P0424,2025-12-27T20:35:00,2,798.0
IO004907,U0497,P0274,2025-10-29T17:32:00,2,391.0
IO004908,U0370,P0248,2025-10-21T18:48:00,1,426.0
IO004909,U0093,P0287,2025-11-13T11:59:00,2,381.0
IO004910,U0287,P0357,2025-10-01T16:09:00,1,343.0
IO004911,U0251,P0028,2026-01-15T14:26:00,3,309.0
IO004912,U0120,P0073,2025-11-16T08:54:00,3,143.0
IO004913,U0210,P0253,2025-12-06T08:40:00,3,304.0
IO004914,U0384,P0258,2026-02-09T08:52:00,1,150.0
IO004915,U0260,P0448,2025-10-25T09:22:00,1,408.0
IO004916,U0299,P0224,2025-12-19T13:21:00,2,223.0
IO004917,U0389,P0083,2026-01-29T20:47:00,1,106.0
IO004918,U0129,P0207,2026-03-24T19:13:00,1,777.0
IO004919,U0012,P0444,2025-10-20T12:08:00,1,966.0
IO004920,U0157,P0305,2026-01-27T11:08:00,2,266.0
IO004921,U0281,P0213,2026-01-28T20:46:00,1,258.0
IO004922,U0311,P0450,2026-03-08T08:42:00,1,656.0
IO004923,U0200,P0316,2026-03-18T21:13:00,1,1005.0
IO004924,U0190,P0019,2026-01-16T12:33:00,1,44.0
IO004925,U0440,P0037,2025-12-02T18:51:00,2,185.0
IO004926,U0311,P0338,2026-01-19T18:21:00,2,932.0
IO004927,U0499,P0488,2025-10-02T09:00:00,1,492.0
IO004928,U0431,P0266,2026-03-15T13:45:00,1,476.0
IO004929,U0242,P0024,2026-02-11T15:26:00,3,990.0
IO004930,U0216,P0352,2025-11-22T10:00:00,3,440.0
IO004931,U0390,P0273,2026-01-20T08:45:00,3,441.0
IO004932,U0316,P0299,2025-11-18T09:34:00,2,672.0
IO004933,U0345,P0074,2025-12-23T18:34:00,1,99.0
IO004934,U0119,P0316,2026-01-22T16:23:00,3,670.0
IO004935,U0116,P0243,2026-03-05T11:19:00,3,345.0
IO004936,U0327,P0176,2026-01-08T11:13:00,1,1284.0
IO004937,U0374,P0192,2025-12-13T16:06:00,1,622.0
IO004938,U0189,P0257,2025-10-30T12:28:00,1,480.0
IO004939,U0411,P0336,2026-02-26T15:02:00,2,116.0
IO004940,U0205,P0334,2025-11-15T19:07:00,2,93.0
IO004941,U0225,P0339,2025-12-28T17:00:00,2,720.0
IO004942,U0149,P0198,2025-12-22T08:19:00,3,1389.0
IO004943,U0048,P0004,2026-01-06T10:57:00,3,546.0
IO004944,U0071,P0295,2025-11-06T20:21:00,2,502.0
IO004945,U0336,P0438,2026-03-28T21:17:00,1,404.0
IO004946,U0368,P0226,2025-12-08T20:12:00,2,241.0
IO004947,U0309,P0368,2025-12-07T21:16:00,3,195.0
IO004948,U0083,P0269,2026-02-06T11:17:00,2,702.0
IO004949,U0374,P0042,2026-03-01T09:22:00,2,840.0
IO004950,U0416,P0062,2026-01-03T09:58:00,3,246.0
IO004951,U0231,P0174,2026-02-28T09:01:00,1,674.0
IO004952,U0131,P0276,2025-10-17T12:07:00,2,431.0
IO004953,U0491,P0043,2026-02-07T18:27:00,1,714.0
IO004954,U0347,P0408,2026-01-28T19:23:00,1,690.0
IO004955,U0077,P0299,2025-11-13T15:43:00,2,1008.0
IO004956,U0172,P0429,2025-12-30T12:36:00,2,210.0
IO004957,U0322,P0257,2026-02-19T08:49:00,1,480.0
IO004958,U0219,P0141,2025-10-26T13:29:00,3,1080.0
IO004959,U0426,P0367,2025-10-16T13:28:00,1,313.0
IO004960,U0216,P0082,2025-12-04T12:11:00,3,292.0
IO004961,U0021,P0470,2025-10-18T20:17:00,3,190.0
IO004962,U0120,P0327,2025-12-10T17:23:00,2,867.0
IO004963,U0195,P0121,2026-02-17T12:43:00,3,258.0
IO004964,U0389,P0128,2025-10-14T08:52:00,2,156.0
IO004965,U0216,P0499,2026-03-11T08:19:00,2,1134.0
IO004966,U0447,P0451,2025-10-19T16:31:00,3,128.0
IO004967,U0458,P0010,2026-02-10T14:19:00,2,374.0
IO004968,U0316,P0355,2026-02-27T09:30:00,1,1350.0
IO004969,U0039,P0498,2025-11-08T15:46:00,1,217.0
IO004970,U0160,P0420,2026-01-04T13:40:00,1,915.0
IO004971,U0304,P0137,2025-12-04T19:34:00,3,181.0
IO004972,U0055,P0369,2025-10-28T16:02:00,1,759.0
IO004973,U0075,P0147,2025-11-19T18:54:00,2,951.0
IO004974,U0460,P0391,2025-11-02T09:24:00,1,980.0
IO004975,U0253,P0411,2026-03-05T13:42:00,1,843.0
IO004976,U0400,P0267,2025-11-18T15:46:00,2,64.0
IO004977,U0150,P0495,2025-10-25T16:43:00,3,830.0
IO004978,U0370,P0035,2026-02-05T12:27:00,2,114.0
IO004979,U0136,P0437,2026-03-24T19:05:00,2,417.0
IO004980,U0156,P0388,2025-11-28T13:24:00,1,282.0
IO004981,U0201,P0499,2025-10-05T10:23:00,2,1134.0
IO004982,U0447,P0046,2025-12-10T10:49:00,3,706.0
IO004983,U0133,P0392,2026-01-19T19:55:00,1,682.0
IO004984,U0166,P0220,2025-11-13T13:33:00,2,914.0
IO004985,U0385,P0393,2025-10-02T18:10:00,2,892.0
IO004986,U0073,P0366,2026-02-23T08:24:00,1,219.0
IO004987,U0085,P0420,2026-03-26T16:52:00,3,610.0
IO004988,U0244,P0328,2025-12-19T17:45:00,2,762.0
IO004989,U0316,P0329,2026-01-23T21:15:00,2,102.0
IO004990,U0030,P0123,2025-10-23T20:23:00,3,543.0
IO004991,U0364,P0217,2025-11-15T09:27:00,3,464.0
IO004992,U0079,P0109,2025-11-24T12:10:00,3,690.0
IO004993,U0087,P0136,2026-02-10T18:59:00,2,1104.0
IO004994,U0287,P0000,2025-11-20T16:52:00,3,658.0
IO004995,U0029,P0004,2025-10-04T19:20:00,3,182.0
IO004996,U0201,P0232,2026-02-06T10:26:00,3,674.0
IO004997,U0278,P0324,2025-11-28T20:55:00,2,394.0
IO004998,U0326,P0387,2025-11-11T09:45:00,2,492.0
IO004999,U0035,P0371,2026-02-11T09:05:00,3,247.0
IO005000,U0487,P0053,2026-01-09T21:51:00,3,165.0
IO005001,U0379,P0371,2026-03-24T10:12:00,3,494.0
IO005002,U0238,P0480,2025-11-05T08:45:00,2,260.0
IO005003,U0310,P0179,2025-10-18T18:41:00,1,106.0
IO005004,U0123,P0049,2026-02-15T18:15:00,3,190.0
IO005005,U0173,P0007,2025-12-12T13:01:00,2,272.0
IO005006,U0389,P0203,2026-01-20T09:12:00,3,246.0
IO005007,U0384,P0491,2026-01-08T16:51:00,3,164.0
IO005008,U0043,P0452,2026-01-23T17:35:00,1,371.0
IO005009,U0444,P0369,2026-01-01T17:21:00,2,506.0
IO005010,U0201,P0158,2025-12-29T13:54:00,2,1317.0
IO005011,U0324,P0083,2025-12-29T21:34:00,1,212.0
IO005012,U0381,P0112,2025-11-09T15:16:00,1,362.0
IO005013,U0264,P0278,2026-01-26T18:34:00,3,448.0
IO005014,U0178,P0140,2026-01-14T17:10:00,2,903.0
IO005015,U0003,P0166,2026-02-13T19:20:00,3,706.0
IO005016,U0385,P0303,2026-01-29T18:47:00,3,80.0
IO005017,U0207,P0309,2025-12-16T19:16:00,2,1200.0
IO005018,U0092,P0210,2025-11-21T11:27:00,1,407.0
IO005019,U0231,P0344,2025-10-12T15:49:00,3,488.0
IO005020,U0360,P0498,2026-03-04T19:01:00,2,217.0
IO005021,U0455,P0001,2025-12-14T15:34:00,2,45.0
IO005022,U0187,P0447,2025-12-19T16:39:00,2,698.0
IO005023,U0181,P0290,2026-02-02T12:33:00,2,68.0
IO005024,U0320,P0075,2026-03-03T17:08:00,2,630.0
IO005025,U0014,P0410,2025-10-12T13:02:00,3,868.0
IO005026,U0127,P0030,2026-03-20T13:05:00,1,83.0
IO005027,U0174,P0448,2025-12-21T12:11:00,3,408.0
IO005028,U0210,P0460,2026-02-19T16:42:00,1,443.0
IO005029,U0235,P0373,2026-02-25T19:54:00,2,354.0
IO005030,U0185,P0473,2025-11-24T20:24:00,3,159.0
IO005031,U0391,P0360,2025-12-30T18:26:00,1,60.0
IO005032,U0262,P0203,2025-12-28T18:49:00,1,164.0
IO005033,U0486,P0464,2025-12-22T13:34:00,3,138.0
